Value,Cell,Alignment ,Type
65.91064433,231,Aligned,231_AM
8.366170905,231,Aligned,231_AM
90.75686411,231,Aligned,231_AM
11.49445356,231,Aligned,231_AM
78.2809658,231,Aligned,231_AM
41.75597839,231,Aligned,231_AM
66.7765631,231,Aligned,231_AM
5.563149531,231,Aligned,231_AM
75.10011571,231,Aligned,231_AM
56.35126371,231,Aligned,231_AM
98.51137695,231,Aligned,231_AM
6.411871627,231,Aligned,231_AM
5.088975423,231,Aligned,231_AM
4.084626609,231,Aligned,231_AM
21.92588727,231,Aligned,231_AM
51.17168014,231,Aligned,231_AM
13.58272701,231,Aligned,231_AM
10.85929674,231,Aligned,231_AM
4.334721975,231,Aligned,231_AM
5.828763362,231,Aligned,231_AM
6.469825388,231,Aligned,231_AM
6.568001943,231,Aligned,231_AM
48.60283903,231,Aligned,231_AM
14.67505938,231,Aligned,231_AM
5.850766872,231,Aligned,231_AM
71.78831279,231,Aligned,231_AM
16.13667535,231,Aligned,231_AM
32.65502453,231,Aligned,231_AM
68.60871405,231,Aligned,231_AM
30.20212154,231,Aligned,231_AM
24.87354886,231,Aligned,231_AM
7.298191932,231,Aligned,231_AM
63.73045044,231,Aligned,231_AM
46.91775472,231,Aligned,231_AM
51.71082718,231,Aligned,231_AM
9.60245687,231,Aligned,231_AM
4.076020521,231,Aligned,231_AM
16.28477939,231,Aligned,231_AM
4.788723665,231,Aligned,231_AM
45.68093464,231,Aligned,231_AM
8.410132127,231,Aligned,231_AM
31.41962365,231,Aligned,231_AM
10.81751751,231,Aligned,231_AM
80.88800019,231,Aligned,231_AM
101.4937836,231,Aligned,231_AM
10.69349222,231,Aligned,231_AM
5.357625797,231,Aligned,231_AM
8.273273971,231,Aligned,231_AM
4.499076907,231,Aligned,231_AM
17.12361361,231,Aligned,231_AM
50.44866193,231,Aligned,231_AM
4.259433969,231,Aligned,231_AM
16.47653953,231,Aligned,231_AM
3.287846248,231,Aligned,231_AM
36.18561136,231,Aligned,231_AM
9.291127035,231,Aligned,231_AM
8.708674897,231,Aligned,231_AM
55.88345258,231,Aligned,231_AM
20.45607724,231,Aligned,231_AM
53.43753816,231,Aligned,231_AM
5.198535209,231,Aligned,231_AM
70.62269135,231,Aligned,231_AM
13.12814549,231,Aligned,231_AM
31.67965264,231,Aligned,231_AM
14.55556594,231,Aligned,231_AM
6.698863325,231,Aligned,231_AM
27.76118156,231,Aligned,231_AM
70.97161926,231,Aligned,231_AM
92.95640641,231,Aligned,231_AM
9.786877407,231,Aligned,231_AM
41.39205079,231,Aligned,231_AM
3.976684284,231,Aligned,231_AM
25.67127536,231,Aligned,231_AM
16.32932045,231,Aligned,231_AM
37.40024481,231,Aligned,231_AM
52.38437567,231,Aligned,231_AM
3.57898839,231,Aligned,231_AM
20.08067481,231,Aligned,231_AM
18.57026049,231,Aligned,231_AM
42.52066911,231,Aligned,231_AM
84.33125952,231,Aligned,231_AM
6.875013477,231,Aligned,231_AM
4.600900358,231,Aligned,231_AM
45.0837576,231,Aligned,231_AM
9.484306263,231,Aligned,231_AM
8.747173429,231,Aligned,231_AM
22.5873354,231,Aligned,231_AM
29.13038886,231,Aligned,231_AM
25.36618645,231,Aligned,231_AM
34.09738365,231,Aligned,231_AM
68.14842566,231,Aligned,231_AM
66.95898466,231,Aligned,231_AM
53.04646467,231,Aligned,231_AM
5.562325547,231,Aligned,231_AM
64.29804032,231,Aligned,231_AM
5.059800196,231,Aligned,231_AM
6.954665574,231,Aligned,231_AM
28.73769793,231,Aligned,231_AM
34.74007842,231,Aligned,231_AM
73.47361085,231,Aligned,231_AM
3.522194311,231,Aligned,231_AM
4.817639517,231,Aligned,231_AM
82.53496743,231,Aligned,231_AM
44.6885031,231,Aligned,231_AM
38.56017463,231,Aligned,231_AM
36.34886765,231,Aligned,231_AM
4.766506532,231,Aligned,231_AM
5.082261477,231,Aligned,231_AM
8.843274734,231,Aligned,231_AM
52.72820726,231,Aligned,231_AM
26.55729047,231,Aligned,231_AM
46.94900517,231,Aligned,231_AM
60.5633184,231,Aligned,231_AM
7.840390773,231,Aligned,231_AM
7.932005943,231,Aligned,231_AM
12.10797305,231,Aligned,231_AM
25.4868853,231,Aligned,231_AM
16.65986144,231,Aligned,231_AM
6.660608953,231,Aligned,231_AM
4.919112014,231,Aligned,231_AM
74.33901104,231,Aligned,231_AM
3.748226205,231,Aligned,231_AM
69.08294924,231,Aligned,231_AM
10.44412928,231,Aligned,231_AM
65.72922984,231,Aligned,231_AM
53.89410337,231,Aligned,231_AM
3.448874703,231,Aligned,231_AM
39.23852974,231,Aligned,231_AM
66.57709724,231,Aligned,231_AM
48.26286802,231,Aligned,231_AM
5.186190682,231,Aligned,231_AM
18.19737578,231,Aligned,231_AM
35.64914994,231,Aligned,231_AM
66.6397814,231,Aligned,231_AM
8.376730109,231,Aligned,231_AM
5.721294071,231,Aligned,231_AM
7.506340262,231,Aligned,231_AM
6.828977003,231,Aligned,231_AM
8.331258256,231,Aligned,231_AM
5.081879991,231,Aligned,231_AM
9.322881041,231,Aligned,231_AM
9.789089979,231,Aligned,231_AM
6.764034603,231,Aligned,231_AM
32.06598052,231,Aligned,231_AM
55.72327849,231,Aligned,231_AM
8.400442632,231,Aligned,231_AM
6.434729654,231,Aligned,231_AM
52.08387978,231,Aligned,231_AM
17.42978593,231,Aligned,231_AM
50.74171146,231,Aligned,231_AM
53.49430174,231,Aligned,231_AM
24.31555702,231,Aligned,231_AM
11.06791811,231,Aligned,231_AM
65.02108915,231,Aligned,231_AM
57.85661204,231,Aligned,231_AM
19.80187723,231,Aligned,231_AM
18.92773361,231,Aligned,231_AM
34.57998079,231,Aligned,231_AM
53.02234013,231,Aligned,231_AM
18.69343132,231,Aligned,231_AM
20.69243954,231,Aligned,231_AM
12.02879398,231,Aligned,231_AM
7.186312791,231,Aligned,231_AM
37.87119927,231,Aligned,231_AM
5.251804476,231,Aligned,231_AM
10.776425,231,Aligned,231_AM
14.63709494,231,Aligned,231_AM
48.31816667,231,Aligned,231_AM
26.33099917,231,Aligned,231_AM
25.64069623,231,Aligned,231_AM
4.824155117,231,Aligned,231_AM
5.876768242,231,Aligned,231_AM
21.94290113,231,Aligned,231_AM
4.703837724,231,Aligned,231_AM
22.10272412,231,Aligned,231_AM
46.39104377,231,Aligned,231_AM
13.08242947,231,Aligned,231_AM
19.52019564,231,Aligned,231_AM
4.093232698,231,Aligned,231_AM
52.98094237,231,Aligned,231_AM
3.731685429,231,Aligned,231_AM
30.59202002,231,Aligned,231_AM
57.29219601,231,Aligned,231_AM
8.475333936,231,Aligned,231_AM
12.33298258,231,Aligned,231_AM
15.11435138,231,Aligned,231_AM
17.62966386,231,Aligned,231_AM
6.681574847,231,Aligned,231_AM
5.352880235,231,Aligned,231_AM
5.344884514,231,Aligned,231_AM
10.47095463,231,Aligned,231_AM
18.93572932,231,Aligned,231_AM
56.89860481,231,Aligned,231_AM
16.50827831,231,Aligned,231_AM
10.2551768,231,Aligned,231_AM
20.93914738,231,Aligned,231_AM
10.04307639,231,Aligned,231_AM
11.51371044,231,Aligned,231_AM
4.602136348,231,Aligned,231_AM
5.571984525,231,Aligned,231_AM
4.574898981,231,Aligned,231_AM
22.86599563,231,Aligned,231_AM
43.02009688,231,Aligned,231_AM
6.864179565,231,Aligned,231_AM
24.1730835,231,Aligned,231_AM
10.12549037,231,Aligned,231_AM
18.63743068,231,Aligned,231_AM
4.419134891,231,Aligned,231_AM
76.98713802,231,Aligned,231_AM
48.49718555,231,Aligned,231_AM
8.675181359,231,Aligned,231_AM
43.31758677,231,Aligned,231_AM
29.61422193,231,Aligned,231_AM
19.71421411,231,Aligned,231_AM
14.46546146,231,Aligned,231_AM
63.19990951,231,Aligned,231_AM
48.77923329,231,Aligned,231_AM
15.93330309,231,Aligned,231_AM
4.813168617,231,Aligned,231_AM
12.21556441,231,Aligned,231_AM
39.46965815,231,Aligned,231_AM
8.841184259,231,Aligned,231_AM
4.429282142,231,Aligned,231_AM
31.82589511,231,Aligned,231_AM
14.35468095,231,Aligned,231_AM
11.74166497,231,Aligned,231_AM
8.826657668,231,Aligned,231_AM
61.98863309,231,Aligned,231_AM
7.977783015,231,Aligned,231_AM
8.746440991,231,Aligned,231_AM
16.39366778,231,Aligned,231_AM
6.138460467,231,Aligned,231_AM
50.18590156,231,Aligned,231_AM
6.163225867,231,Aligned,231_AM
24.72004317,231,Aligned,231_AM
45.16165484,231,Aligned,231_AM
34.58181186,231,Aligned,231_AM
3.564019287,231,Aligned,231_AM
17.54587657,231,Aligned,231_AM
11.69756638,231,Aligned,231_AM
16.26196718,231,Aligned,231_AM
32.67182478,231,Aligned,231_AM
28.22443015,231,Aligned,231_AM
15.81207017,231,Aligned,231_AM
50.49248582,231,Aligned,231_AM
43.9309537,231,Aligned,231_AM
17.68831949,231,Aligned,231_AM
33.76960457,231,Aligned,231_AM
25.74010879,231,Aligned,231_AM
27.70313614,231,Aligned,231_AM
4.332478894,231,Aligned,231_AM
5.320378518,231,Aligned,231_AM
15.38915106,231,Aligned,231_AM
4.074082616,231,Aligned,231_AM
4.524483181,231,Aligned,231_AM
71.06437907,231,Aligned,231_AM
12.20560027,231,Aligned,231_AM
33.64263429,231,Aligned,231_AM
58.58050003,231,Aligned,231_AM
63.56783503,231,Aligned,231_AM
57.99093712,231,Aligned,231_AM
48.78729011,231,Aligned,231_AM
4.778835817,231,Aligned,231_AM
10.028031,231,Aligned,231_AM
22.44144391,231,Aligned,231_AM
67.21509239,231,Aligned,231_AM
27.67875231,231,Aligned,231_AM
20.29868044,231,Aligned,231_AM
44.97435038,231,Aligned,231_AM
13.20331145,231,Aligned,231_AM
8.960235133,231,Aligned,231_AM
17.39517841,231,Aligned,231_AM
9.394644239,231,Aligned,231_AM
62.79037269,231,Aligned,231_AM
65.2439319,231,Aligned,231_AM
24.22728355,231,Aligned,231_AM
6.139910083,231,Aligned,231_AM
5.646891077,231,Aligned,231_AM
16.9033344,231,Aligned,231_AM
7.332646812,231,Aligned,231_AM
5.506431776,231,Aligned,231_AM
52.59034199,231,Aligned,231_AM
7.589807111,231,Aligned,231_AM
57.30116827,231,Aligned,231_AM
8.638483409,231,Aligned,231_AM
4.562920653,231,Aligned,231_AM
20.97050469,231,Aligned,231_AM
4.937193946,231,Aligned,231_AM
21.87132104,231,Aligned,231_AM
10.83366159,231,Aligned,231_AM
3.786953601,231,Aligned,231_AM
9.004669423,231,Aligned,231_AM
38.80401384,231,Aligned,231_AM
52.99734589,231,Aligned,231_AM
21.90425005,231,Aligned,231_AM
12.35588639,231,Aligned,231_AM
6.083360149,231,Aligned,231_AM
43.86688111,231,Aligned,231_AM
56.79691872,231,Aligned,231_AM
22.14296217,231,Aligned,231_AM
6.216861334,231,Aligned,231_AM
10.50624877,231,Aligned,231_AM
3.669794831,231,Aligned,231_AM
42.52410241,231,Aligned,231_AM
3.852613174,231,Aligned,231_AM
3.646601116,231,Aligned,231_AM
61.0313737,231,Aligned,231_AM
22.90998743,231,Aligned,231_AM
6.173205276,231,Aligned,231_AM
23.74808925,231,Aligned,231_AM
8.295430064,231,Aligned,231_AM
12.52602449,231,Aligned,231_AM
54.89620916,231,Aligned,231_AM
13.92835915,231,Aligned,231_AM
44.03755326,231,Aligned,231_AM
55.93997203,231,Aligned,231_AM
6.534966171,231,Aligned,231_AM
7.663920188,231,Aligned,231_AM
70.00686785,231,Aligned,231_AM
5.000930893,231,Aligned,231_AM
13.64394624,231,Aligned,231_AM
13.14804326,231,Aligned,231_AM
45.82430846,231,Aligned,231_AM
8.551171287,231,Aligned,231_AM
4.16194407,231,Aligned,231_AM
18.35497097,231,Aligned,231_AM
35.72016545,231,Aligned,231_AM
21.88659535,231,Aligned,231_AM
18.18135381,231,Aligned,231_AM
32.81260456,231,Aligned,231_AM
28.80802677,231,Aligned,231_AM
42.42009691,231,Aligned,231_AM
60.79498091,231,Aligned,231_AM
60.13934647,231,Aligned,231_AM
24.46829982,231,Aligned,231_AM
25.79893235,231,Aligned,231_AM
35.10173253,231,Aligned,231_AM
13.66520205,231,Aligned,231_AM
23.51438205,231,Aligned,231_AM
20.07055808,231,Aligned,231_AM
29.13899495,231,Aligned,231_AM
57.79917707,231,Aligned,231_AM
60.078051,231,Aligned,231_AM
28.42894687,231,Aligned,231_AM
52.19267664,231,Aligned,231_AM
28.93748432,231,Aligned,231_AM
41.66579768,231,Aligned,231_AM
17.91157429,231,Aligned,231_AM
22.74682274,231,Aligned,231_AM
13.54666997,231,Aligned,231_AM
9.434668676,231,Aligned,231_AM
6.768307133,231,Aligned,231_AM
54.11320767,231,Aligned,231_AM
20.80772144,231,Aligned,231_AM
5.410269424,231,Aligned,231_AM
6.985763463,231,Aligned,231_AM
40.61170441,231,Aligned,231_AM
33.75426934,231,Aligned,231_AM
21.00013772,231,Aligned,231_AM
4.626901741,231,Aligned,231_AM
28.59322553,231,Aligned,231_AM
55.36658375,231,Aligned,231_AM
6.955916813,231,Aligned,231_AM
11.26672791,231,Aligned,231_AM
10.64663177,231,Aligned,231_AM
7.132677327,231,Aligned,231_AM
5.413946849,231,Aligned,231_AM
13.70446352,231,Aligned,231_AM
34.17766143,231,Aligned,231_AM
13.44156583,231,Aligned,231_AM
17.48366553,231,Aligned,231_AM
37.42349959,231,Aligned,231_AM
24.09794808,231,Aligned,231_AM
10.26729248,231,Aligned,231_AM
14.97047406,231,Aligned,231_AM
3.74973685,231,Aligned,231_AM
8.956878148,231,Aligned,231_AM
58.6125439,231,Aligned,231_AM
52.63099201,231,Aligned,231_AM
17.04446509,231,Aligned,231_AM
9.578927462,231,Aligned,231_AM
15.8256507,231,Aligned,231_AM
16.22389592,231,Aligned,231_AM
29.04318356,231,Aligned,231_AM
18.28873153,231,Aligned,231_AM
67.72098999,231,Aligned,231_AM
21.17993474,231,Aligned,231_AM
7.667536571,231,Aligned,231_AM
20.09604061,231,Aligned,231_AM
9.480811937,231,Aligned,231_AM
30.92782528,231,Aligned,231_AM
61.08459702,231,Aligned,231_AM
39.74216896,231,Aligned,231_AM
4.609063947,231,Aligned,231_AM
8.946532533,231,Aligned,231_AM
37.79772697,231,Aligned,231_AM
22.99829137,231,Aligned,231_AM
3.579690306,231,Aligned,231_AM
18.33958984,231,Aligned,231_AM
6.958114083,231,Aligned,231_AM
13.87032908,231,Aligned,231_AM
63.07953114,231,Aligned,231_AM
20.81002554,231,Aligned,231_AM
8.843274745,231,Aligned,231_AM
68.33617269,231,Aligned,231_AM
22.41815862,231,Aligned,231_AM
6.584634282,231,Aligned,231_AM
6.151125466,231,Aligned,231_AM
46.64744116,231,Aligned,231_AM
14.941192,231,Aligned,231_AM
25.84074206,231,Aligned,231_AM
3.15873966,231,Aligned,231_AM
7.545204988,231,Aligned,231_AM
50.3033503,231,Aligned,231_AM
33.55361319,231,Aligned,231_AM
16.23772059,231,Aligned,231_AM
13.15416215,231,Aligned,231_AM
55.37142083,231,Aligned,231_AM
19.03634735,231,Aligned,231_AM
36.06327981,231,Aligned,231_AM
57.94493125,231,Aligned,231_AM
28.49654437,231,Aligned,231_AM
35.30263285,231,Aligned,231_AM
27.36960453,231,Aligned,231_AM
62.39986382,231,Aligned,231_AM
18.80578351,231,Aligned,231_AM
72.41442112,231,Aligned,231_AM
18.87414393,231,Aligned,231_AM
18.16615582,231,Aligned,231_AM
26.3010152,231,Aligned,231_AM
22.27031399,231,Aligned,231_AM
14.2895402,231,Aligned,231_AM
18.4675978,231,Aligned,231_AM
17.66750623,231,Aligned,231_AM
44.05490277,231,Aligned,231_AM
12.40224329,231,Aligned,231_AM
36.45439907,231,Aligned,231_AM
26.93232672,231,Aligned,231_AM
37.68860982,231,Aligned,231_AM
23.05891548,231,Aligned,231_AM
26.03840741,231,Aligned,231_AM
12.30087763,231,Aligned,231_AM
43.88636687,231,Aligned,231_AM
27.51004858,231,Aligned,231_AM
10.23825456,231,Aligned,231_AM
4.712611674,231,Aligned,231_AM
41.35413214,231,Aligned,231_AM
10.44014668,231,Aligned,231_AM
6.071717517,231,Aligned,231_AM
3.458487898,231,Aligned,231_AM
16.91648769,231,Aligned,231_AM
22.40831658,231,Aligned,231_AM
6.898436074,231,Aligned,231_AM
20.78114022,231,Aligned,231_AM
6.248981579,231,Aligned,231_AM
8.284352027,231,Aligned,231_AM
5.169985601,231,Aligned,231_AM
43.1449615,231,Aligned,231_AM
27.51453474,231,Aligned,231_AM
24.49826854,231,Aligned,231_AM
3.814175699,231,Aligned,231_AM
38.85169827,231,Aligned,231_AM
45.95870993,231,Aligned,231_AM
18.58930377,231,Aligned,231_AM
4.122743651,231,Aligned,231_AM
20.17009269,231,Aligned,231_AM
17.86982561,231,Aligned,231_AM
44.47136726,231,Aligned,231_AM
23.47345736,231,Aligned,231_AM
43.37950793,231,Aligned,231_AM
45.41684681,231,Aligned,231_AM
33.01426779,231,Aligned,231_AM
3.496559153,231,Aligned,231_AM
5.593148803,231,Aligned,231_AM
48.74053647,231,Aligned,231_AM
15.84373265,231,Aligned,231_AM
5.951155979,231,Aligned,231_AM
30.22710058,231,Aligned,231_AM
29.94406097,231,Aligned,231_AM
19.39382046,231,Aligned,231_AM
38.93040432,231,Aligned,231_AM
4.617059672,231,Aligned,231_AM
11.38397823,231,Aligned,231_AM
19.18034673,231,Aligned,231_AM
12.47887412,231,Aligned,231_AM
24.6692306,231,Aligned,231_AM
13.44821875,231,Aligned,231_AM
19.80293008,231,Aligned,231_AM
28.5270929,231,Aligned,231_AM
41.11264281,231,Aligned,231_AM
31.615168,231,Aligned,231_AM
62.6769676,231,Aligned,231_AM
26.73838452,231,Aligned,231_AM
30.09884848,231,Aligned,231_AM
26.45566536,231,Aligned,231_AM
19.70128973,231,Aligned,231_AM
53.84452678,231,Aligned,231_AM
5.533104547,231,Aligned,231_AM
27.79818465,231,Aligned,231_AM
6.328893071,231,Aligned,231_AM
15.6821701,231,Aligned,231_AM
10.54010851,231,Aligned,231_AM
41.95791635,231,Aligned,231_AM
9.148851912,231,Aligned,231_AM
25.82671899,231,Aligned,231_AM
79.22270683,231,Aligned,231_AM
10.10104541,231,Aligned,231_AM
5.183321978,231,Aligned,231_AM
12.13090735,231,Aligned,231_AM
9.058075997,231,Aligned,231_AM
3.947982062,231,Aligned,231_AM
68.51584765,231,Aligned,231_AM
56.38912133,231,Aligned,231_AM
65.00290027,231,Aligned,231_AM
33.3570922,231,Aligned,231_AM
27.28578669,231,Aligned,231_AM
69.93075575,231,Aligned,231_AM
6.048890014,231,Aligned,231_AM
3.305973968,231,Aligned,231_AM
57.55739779,231,Aligned,231_AM
35.46247107,231,Aligned,231_AM
17.91050614,231,Aligned,231_AM
15.77656242,231,Aligned,231_AM
17.73473746,231,Aligned,231_AM
21.17051994,231,Aligned,231_AM
8.603906461,231,Aligned,231_AM
74.40894304,231,Aligned,231_AM
54.39507225,231,Aligned,231_AM
25.6433971,231,Aligned,231_AM
65.14841038,231,Aligned,231_AM
23.83581333,231,Aligned,231_AM
48.85111857,231,Aligned,231_AM
56.78443683,231,Aligned,231_AM
10.94087148,231,Aligned,231_AM
9.342549956,231,Aligned,231_AM
37.50450973,231,Aligned,231_AM
25.20198413,231,Aligned,231_AM
36.06289835,231,Aligned,231_AM
3.231006391,231,Aligned,231_AM
31.18405489,231,Aligned,231_AM
4.767803551,231,Aligned,231_AM
24.55191926,231,Aligned,231_AM
6.916685869,231,Aligned,231_AM
22.44046734,231,Aligned,231_AM
20.4782181,231,Aligned,231_AM
16.42490303,231,Aligned,231_AM
55.83544772,231,Aligned,231_AM
62.84332147,231,Aligned,231_AM
25.65580271,231,Aligned,231_AM
65.36640073,231,Aligned,231_AM
50.58049987,231,Aligned,231_AM
56.90891984,231,Aligned,231_AM
11.29161538,231,Aligned,231_AM
12.41142924,231,Aligned,231_AM
8.856916311,231,Aligned,231_AM
4.228595474,231,Aligned,231_AM
4.720592136,231,Aligned,231_AM
38.47190119,231,Aligned,231_AM
7.15489441,231,Aligned,231_AM
4.750820242,231,Aligned,231_AM
5.823910994,231,Aligned,231_AM
25.52533805,231,Aligned,231_AM
5.68641193,231,Aligned,231_AM
5.693934611,231,Aligned,231_AM
53.24832607,231,Aligned,231_AM
41.27034479,231,Aligned,231_AM
39.18699994,231,Aligned,231_AM
3.789166159,231,Aligned,231_AM
5.381277274,231,Aligned,231_AM
51.99473656,231,Aligned,231_AM
16.76582009,231,Aligned,231_AM
59.49173827,231,Aligned,231_AM
71.65313311,231,Aligned,231_AM
19.24837144,231,Aligned,231_AM
50.62990861,231,Aligned,231_AM
6.697352679,231,Aligned,231_AM
3.9900817,231,Aligned,231_AM
5.100312899,231,Aligned,231_AM
72.36795725,231,Aligned,231_AM
6.564004086,231,Aligned,231_AM
8.657221486,231,Aligned,231_AM
5.191012532,231,Aligned,231_AM
18.50846145,231,Aligned,231_AM
5.405951118,231,Aligned,231_AM
6.917540368,231,Aligned,231_AM
52.05629146,231,Aligned,231_AM
70.25977085,231,Aligned,231_AM
35.66318823,231,Aligned,231_AM
30.8165108,231,Aligned,231_AM
23.26540055,231,Aligned,231_AM
30.09291272,231,Aligned,231_AM
62.25668832,231,Aligned,231_AM
36.31911254,231,Aligned,231_AM
22.02858055,231,Aligned,231_AM
49.35191972,231,Aligned,231_AM
16.08276523,231,Aligned,231_AM
3.703090022,231,Aligned,231_AM
45.3057,231,Aligned,231_AM
45.1218136,231,Aligned,231_AM
22.83610322,231,Aligned,231_AM
43.73072486,231,Aligned,231_AM
23.91523656,231,Aligned,231_AM
4.902983228,231,Aligned,231_AM
76.66698847,231,Aligned,231_AM
19.33388302,231,Aligned,231_AM
67.80947687,231,Aligned,231_AM
16.5216147,231,Aligned,231_AM
14.76466038,231,Aligned,231_AM
27.10878203,231,Aligned,231_AM
16.57631829,231,Aligned,231_AM
7.484916604,231,Aligned,231_AM
54.59565215,231,Aligned,231_AM
17.25484125,231,Aligned,231_AM
75.10324388,231,Aligned,231_AM
59.52201221,231,Aligned,231_AM
79.15597901,231,Aligned,231_AM
4.363103771,231,Aligned,231_AM
4.904829568,231,Aligned,231_AM
78.21931926,231,Aligned,231_AM
3.941664835,231,Aligned,231_AM
20.81718204,231,Aligned,231_AM
4.386312738,231,Aligned,231_AM
23.27002407,231,Aligned,231_AM
24.90035904,231,Aligned,231_AM
20.06945943,231,Aligned,231_AM
40.21850994,231,Aligned,231_AM
15.15115614,231,Aligned,231_AM
5.969512585,231,Aligned,231_AM
68.66149508,231,Aligned,231_AM
6.478187346,231,Aligned,231_AM
5.194674694,231,Aligned,231_AM
53.97244315,231,Aligned,231_AM
28.49211924,231,Aligned,231_AM
17.72216405,231,Aligned,231_AM
42.23144956,231,Aligned,231_AM
68.40055058,231,Aligned,231_AM
18.94927937,231,Aligned,231_AM
15.66515629,231,Aligned,231_AM
11.12770296,231,Aligned,231_AM
5.017380121,231,Aligned,231_AM
11.48490139,231,Aligned,231_AM
17.59121113,231,Aligned,231_AM
37.32002817,231,Aligned,231_AM
31.24187128,231,Aligned,231_AM
17.56313453,231,Aligned,231_AM
6.597665468,231,Aligned,231_AM
19.20479166,231,Aligned,231_AM
24.15062224,231,Aligned,231_AM
25.61414553,231,Aligned,231_AM
11.96278347,231,Aligned,231_AM
4.927321368,231,Aligned,231_AM
19.27437282,231,Aligned,231_AM
35.17055072,231,Aligned,231_AM
5.029953543,231,Aligned,231_AM
29.83761402,231,Aligned,231_AM
56.66715588,231,Aligned,231_AM
51.11958587,231,Aligned,231_AM
11.64011617,231,Aligned,231_AM
4.51563294,231,Aligned,231_AM
36.09007467,231,Aligned,231_AM
55.25235465,231,Aligned,231_AM
5.853040466,231,Aligned,231_AM
54.61995974,231,Aligned,231_AM
25.11599951,231,Aligned,231_AM
10.22937378,231,Aligned,231_AM
4.394873043,231,Aligned,231_AM
8.280247342,231,Aligned,231_AM
67.31682418,231,Aligned,231_AM
6.236240279,231,Aligned,231_AM
38.18078956,231,Aligned,231_AM
4.381231479,231,Aligned,231_AM
4.751690021,231,Aligned,231_AM
36.63135795,231,Aligned,231_AM
48.62911508,231,Aligned,231_AM
64.82655173,231,Aligned,231_AM
22.82359083,231,Aligned,231_AM
15.12515479,231,Aligned,231_AM
20.05241511,231,Aligned,231_AM
23.81135313,231,Aligned,231_AM
19.22116461,231,Aligned,231_AM
21.16139506,231,Aligned,231_AM
25.53197573,231,Aligned,231_AM
14.37270187,231,Aligned,231_AM
11.52636017,231,Aligned,231_AM
8.297688416,231,Aligned,231_AM
16.5124593,231,Aligned,231_AM
58.55356789,231,Aligned,231_AM
36.76495069,231,Aligned,231_AM
42.34557181,231,Aligned,231_AM
19.00173987,231,Aligned,231_AM
13.59296583,231,Aligned,231_AM
6.123643969,231,Aligned,231_AM
12.23399732,231,Aligned,231_AM
45.98866335,231,Aligned,231_AM
7.501197977,231,Aligned,231_AM
15.8757308,231,Aligned,231_AM
13.52626865,231,Aligned,231_AM
4.555336927,231,Aligned,231_AM
13.52271329,231,Aligned,231_AM
20.31827305,231,Aligned,231_AM
4.628595493,231,Aligned,231_AM
8.673335007,231,Aligned,231_AM
8.370504462,231,Aligned,231_AM
19.20465435,231,Aligned,231_AM
29.39356122,231,Aligned,231_AM
36.97268696,231,Aligned,231_AM
14.20294524,231,Aligned,231_AM
4.911833458,231,Aligned,231_AM
32.35690909,231,Aligned,231_AM
6.788174376,231,Aligned,231_AM
14.06971873,231,Aligned,231_AM
8.669794922,231,Aligned,231_AM
5.465278185,231,Aligned,231_AM
7.474418377,231,Aligned,231_AM
45.34863893,231,Aligned,231_AM
30.72417846,231,Aligned,231_AM
8.85195713,231,Aligned,231_AM
5.554772362,231,Aligned,231_AM
6.442145538,231,Aligned,231_AM
14.75312454,231,Aligned,231_AM
28.92614684,231,Aligned,231_AM
10.51093329,231,Aligned,231_AM
70.83172468,231,Aligned,231_AM
5.314107059,231,Aligned,231_AM
11.56891757,231,Aligned,231_AM
73.32745995,231,Aligned,231_AM
4.058075902,231,Aligned,231_AM
33.4190591,231,Aligned,231_AM
21.26895588,231,Aligned,231_AM
54.30887401,231,Aligned,231_AM
34.1283595,231,Aligned,231_AM
26.16318046,231,Aligned,231_AM
62.00796633,231,Aligned,231_AM
51.10571541,231,Aligned,231_AM
19.68950977,231,Aligned,231_AM
7.221530607,231,Aligned,231_AM
9.666682114,231,Aligned,231_AM
27.7343867,231,Aligned,231_AM
38.24547252,231,Aligned,231_AM
9.030914932,231,Aligned,231_AM
22.69938238,231,Aligned,231_AM
13.09816152,231,Aligned,231_AM
5.582925252,231,Aligned,231_AM
75.54990582,231,Aligned,231_AM
4.607126047,231,Aligned,231_AM
5.710521183,231,Aligned,231_AM
9.980163441,231,Aligned,231_AM
6.743740107,231,Aligned,231_AM
17.91723538,231,Aligned,231_AM
28.49636125,231,Aligned,231_AM
33.55182785,231,Aligned,231_AM
4.938979238,231,Aligned,231_AM
13.39826072,231,Aligned,231_AM
21.57154231,231,Aligned,231_AM
6.277576979,231,Aligned,231_AM
22.94271805,231,Aligned,231_AM
23.95733622,231,Aligned,231_AM
63.99141033,231,Aligned,231_AM
9.861051517,231,Aligned,231_AM
9.581155282,231,Aligned,231_AM
4.943846891,231,Aligned,231_AM
5.035187394,231,Aligned,231_AM
8.647501486,231,Aligned,231_AM
50.27333578,231,Aligned,231_AM
29.61016306,231,Aligned,231_AM
63.60526551,231,Aligned,231_AM
22.19090603,231,Aligned,231_AM
36.80061103,231,Aligned,231_AM
4.647104685,231,Aligned,231_AM
33.09817714,231,Aligned,231_AM
28.80636355,231,Aligned,231_AM
50.62687206,231,Aligned,231_AM
5.250019166,231,Aligned,231_AM
25.36688838,231,Aligned,231_AM
17.92001255,231,Aligned,231_AM
17.50315129,231,Aligned,231_AM
4.795559707,231,Aligned,231_AM
