Value,Cell,Alignment,Type
0.562853367,231,Aligned,231_AM
0.010250081,231,Aligned,231_AM
0.031112102,231,Aligned,231_AM
0.020197351,231,Aligned,231_AM
0.051229865,231,Aligned,231_AM
0.018065246,231,Aligned,231_AM
0.282920617,231,Aligned,231_AM
0.073420827,231,Aligned,231_AM
0.277481753,231,Aligned,231_AM
0.072615292,231,Aligned,231_AM
0.018277344,231,Aligned,231_AM
0.023661315,231,Aligned,231_AM
0.471422703,231,Aligned,231_AM
0.273331708,231,Aligned,231_AM
0.314832528,231,Aligned,231_AM
0.504666654,231,Aligned,231_AM
0.153134857,231,Aligned,231_AM
0.705082704,231,Aligned,231_AM
0.136613459,231,Aligned,231_AM
0.06616299,231,Aligned,231_AM
0.004358752,231,Aligned,231_AM
0.093263757,231,Aligned,231_AM
0.009461689,231,Aligned,231_AM
0.02234441,231,Aligned,231_AM
0.424682533,231,Aligned,231_AM
0.610423514,231,Aligned,231_AM
0.658825818,231,Aligned,231_AM
0.015825724,231,Aligned,231_AM
0.017674971,231,Aligned,231_AM
0.036037044,231,Aligned,231_AM
0.091652323,231,Aligned,231_AM
0.055313528,231,Aligned,231_AM
0.411997137,231,Aligned,231_AM
0.47910182,231,Aligned,231_AM
0.098282255,231,Aligned,231_AM
0.029269785,231,Aligned,231_AM
0.467257886,231,Aligned,231_AM
0.277184123,231,Aligned,231_AM
0.231259336,231,Aligned,231_AM
0.211983035,231,Aligned,231_AM
0.056175597,231,Aligned,231_AM
0.036684645,231,Aligned,231_AM
0.679224799,231,Aligned,231_AM
0.180550944,231,Aligned,231_AM
0.061511787,231,Aligned,231_AM
0.616334174,231,Aligned,231_AM
0.186167439,231,Aligned,231_AM
0.059605093,231,Aligned,231_AM
0.050602143,231,Aligned,231_AM
0.051991996,231,Aligned,231_AM
0.109534394,231,Aligned,231_AM
0.576697738,231,Aligned,231_AM
0.107077485,231,Aligned,231_AM
0.369883367,231,Aligned,231_AM
0.624554932,231,Aligned,231_AM
0.282134233,231,Aligned,231_AM
0.873309999,231,Aligned,231_AM
0.309258708,231,Aligned,231_AM
0.459445638,231,Aligned,231_AM
0.282635572,231,Aligned,231_AM
0.003776987,231,Aligned,231_AM
0.371626474,231,Aligned,231_AM
0.072936814,231,Aligned,231_AM
0.624877731,231,Aligned,231_AM
0.310070626,231,Aligned,231_AM
0.704630787,231,Aligned,231_AM
0.238000698,231,Aligned,231_AM
0.455655412,231,Aligned,231_AM
0.303124826,231,Aligned,231_AM
0.318222631,231,Aligned,231_AM
0.65110056,231,Aligned,231_AM
0.159289711,231,Aligned,231_AM
0.487832124,231,Aligned,231_AM
0.114884261,231,Aligned,231_AM
0.076807831,231,Aligned,231_AM
0.93785802,231,Aligned,231_AM
0.047971981,231,Aligned,231_AM
0.012196349,231,Aligned,231_AM
0.071699605,231,Aligned,231_AM
0.396814711,231,Aligned,231_AM
0.101208588,231,Aligned,231_AM
0.51369933,231,Aligned,231_AM
0.142882843,231,Aligned,231_AM
0.786978805,231,Aligned,231_AM
0.593431598,231,Aligned,231_AM
0.827892026,231,Aligned,231_AM
0.006532256,231,Aligned,231_AM
0.011352881,231,Aligned,231_AM
0.353535951,231,Aligned,231_AM
0.225271898,231,Aligned,231_AM
0.871411881,231,Aligned,231_AM
0.295077684,231,Aligned,231_AM
0.883934234,231,Aligned,231_AM
0.224954387,231,Aligned,231_AM
0.059169955,231,Aligned,231_AM
0.115406026,231,Aligned,231_AM
0.208346912,231,Aligned,231_AM
0.876786003,231,Aligned,231_AM
0.041291166,231,Aligned,231_AM
0.442917311,231,Aligned,231_AM
0.123499125,231,Aligned,231_AM
0.750368644,231,Aligned,231_AM
0.775820952,231,Aligned,231_AM
0.030702313,231,Aligned,231_AM
0.692955909,231,Aligned,231_AM
0.534776548,231,Aligned,231_AM
0.488341669,231,Aligned,231_AM
0.511349839,231,Aligned,231_AM
0.106062588,231,Aligned,231_AM
0.998918911,231,Aligned,231_AM
0.018436919,231,Aligned,231_AM
0.199900377,231,Aligned,231_AM
0.019106769,231,Aligned,231_AM
0.411161146,231,Aligned,231_AM
0.007541499,231,Aligned,231_AM
0.016662627,231,Aligned,231_AM
0.234929014,231,Aligned,231_AM
0.514405656,231,Aligned,231_AM
0.084910596,231,Aligned,231_AM
0.246073372,231,Aligned,231_AM
0.126150624,231,Aligned,231_AM
0.468321841,231,Aligned,231_AM
0.441528369,231,Aligned,231_AM
0.260056704,231,Aligned,231_AM
0.262403462,231,Aligned,231_AM
0.056788548,231,Aligned,231_AM
0.157921195,231,Aligned,231_AM
0.653536133,231,Aligned,231_AM
0.179297688,231,Aligned,231_AM
0.077324489,231,Aligned,231_AM
0.082475389,231,Aligned,231_AM
0.040789645,231,Aligned,231_AM
0.295131848,231,Aligned,231_AM
0.015776666,231,Aligned,231_AM
0.046334103,231,Aligned,231_AM
0.534800988,231,Aligned,231_AM
0.253000022,231,Aligned,231_AM
0.197781584,231,Aligned,231_AM
0.721797596,231,Aligned,231_AM
0.635575094,231,Aligned,231_AM
0.596353005,231,Aligned,231_AM
0.025406245,231,Aligned,231_AM
0.54746067,231,Aligned,231_AM
0.605087688,231,Aligned,231_AM
0.739218632,231,Aligned,231_AM
0.267243965,231,Aligned,231_AM
0.019496133,231,Aligned,231_AM
0.013263405,231,Aligned,231_AM
0.065964934,231,Aligned,231_AM
0.324299979,231,Aligned,231_AM
0.023447758,231,Aligned,231_AM
0.059276825,231,Aligned,231_AM
0.022480459,231,Aligned,231_AM
0.018752057,231,Aligned,231_AM
0.059921508,231,Aligned,231_AM
0.257953232,231,Aligned,231_AM
0.021839971,231,Aligned,231_AM
0.629397625,231,Aligned,231_AM
0.088975838,231,Aligned,231_AM
0.296214588,231,Aligned,231_AM
0.010998351,231,Aligned,231_AM
0.168116492,231,Aligned,231_AM
0.030452464,231,Aligned,231_AM
0.033183112,231,Aligned,231_AM
0.11772798,231,Aligned,231_AM
0.073067939,231,Aligned,231_AM
0.009675428,231,Aligned,231_AM
0.197207662,231,Aligned,231_AM
0.005468118,231,Aligned,231_AM
0.039869581,231,Aligned,231_AM
0.079222611,231,Aligned,231_AM
0.205642708,231,Aligned,231_AM
0.223126297,231,Aligned,231_AM
0.03890903,231,Aligned,231_AM
0.087081181,231,Aligned,231_AM
0.067110409,231,Aligned,231_AM
0.176292023,231,Aligned,231_AM
0.115340737,231,Aligned,231_AM
0.164986085,231,Aligned,231_AM
0.018881358,231,Aligned,231_AM
0.986699838,231,Aligned,231_AM
0.195571607,231,Aligned,231_AM
0.013427357,231,Aligned,231_AM
0.448688456,231,Aligned,231_AM
0.015888277,231,Aligned,231_AM
0.111188321,231,Aligned,231_AM
0.020149022,231,Aligned,231_AM
0.066131986,231,Aligned,231_AM
0.299043352,231,Aligned,231_AM
0.07580041,231,Aligned,231_AM
0.738629025,231,Aligned,231_AM
0.152779962,231,Aligned,231_AM
0.195144493,231,Aligned,231_AM
0.005763377,231,Aligned,231_AM
0.028114279,231,Aligned,231_AM
0.185471144,231,Aligned,231_AM
0.109978286,231,Aligned,231_AM
0.028967048,231,Aligned,231_AM
0.23544093,231,Aligned,231_AM
0.258252869,231,Aligned,231_AM
0.305524834,231,Aligned,231_AM
0.040045022,231,Aligned,231_AM
0.112387778,231,Aligned,231_AM
0.04576255,231,Aligned,231_AM
0.041201622,231,Aligned,231_AM
0.527361688,231,Aligned,231_AM
0.201835156,231,Aligned,231_AM
0.114819337,231,Aligned,231_AM
0.099021042,231,Aligned,231_AM
0.066633873,231,Aligned,231_AM
0.012719573,231,Aligned,231_AM
0.392164785,231,Aligned,231_AM
0.019150174,231,Aligned,231_AM
0.758606182,231,Aligned,231_AM
0.001615156,231,Aligned,231_AM
0.249324508,231,Aligned,231_AM
0.011310388,231,Aligned,231_AM
0.198658609,231,Aligned,231_AM
0.076602663,231,Aligned,231_AM
0.231334655,231,Aligned,231_AM
0.732186751,231,Aligned,231_AM
0.11697971,231,Aligned,231_AM
0.079222612,231,Aligned,231_AM
0.012019084,231,Aligned,231_AM
0.039107815,231,Aligned,231_AM
0.201768408,231,Aligned,231_AM
0.095250694,231,Aligned,231_AM
0.089416813,231,Aligned,231_AM
0.773517783,231,Aligned,231_AM
0.050163722,231,Aligned,231_AM
0.636960024,231,Aligned,231_AM
0.262726806,231,Aligned,231_AM
0.069425615,231,Aligned,231_AM
0.163078297,231,Aligned,231_AM
0.015065235,231,Aligned,231_AM
0.006180643,231,Aligned,231_AM
0.063850519,231,Aligned,231_AM
0.009387828,231,Aligned,231_AM
0.065105599,231,Aligned,231_AM
0.113249483,231,Aligned,231_AM
0.772417902,231,Aligned,231_AM
0.568771326,231,Aligned,231_AM
0.103578506,231,Aligned,231_AM
0.059341749,231,Aligned,231_AM
0.068008953,231,Aligned,231_AM
0.094786194,231,Aligned,231_AM
0.494017983,231,Aligned,231_AM
0.456856875,231,Aligned,231_AM
0.192075546,231,Aligned,231_AM
0.32368867,231,Aligned,231_AM
0.1713762,231,Aligned,231_AM
0.043894519,231,Aligned,231_AM
0.095208749,231,Aligned,231_AM
0.177409048,231,Aligned,231_AM
0.094895799,231,Aligned,231_AM
0.326666431,231,Aligned,231_AM
0.262169661,231,Aligned,231_AM
0.109713483,231,Aligned,231_AM
0.114761343,231,Aligned,231_AM
0.506966906,231,Aligned,231_AM
0.031134898,231,Aligned,231_AM
0.251562206,231,Aligned,231_AM
0.042329407,231,Aligned,231_AM
0.201813271,231,Aligned,231_AM
0.490289763,231,Aligned,231_AM
0.674089581,231,Aligned,231_AM
0.33959201,231,Aligned,231_AM
0.811292392,231,Aligned,231_AM
0.020079174,231,Aligned,231_AM
0.017961476,231,Aligned,231_AM
0.017585062,231,Aligned,231_AM
0.044005948,231,Aligned,231_AM
0.042969531,231,Aligned,231_AM
0.345077197,231,Aligned,231_AM
0.028854161,231,Aligned,231_AM
0.137752916,231,Aligned,231_AM
0.008547096,231,Aligned,231_AM
0.365382986,231,Aligned,231_AM
0.63511789,231,Aligned,231_AM
0.023731345,231,Aligned,231_AM
0.113760671,231,Aligned,231_AM
0.341317062,231,Aligned,231_AM
0.078570086,231,Aligned,231_AM
0.229974529,231,Aligned,231_AM
0.071457781,231,Aligned,231_AM
0.587081787,231,Aligned,231_AM
0.085907803,231,Aligned,231_AM
0.396255378,231,Aligned,231_AM
0.276070016,231,Aligned,231_AM
0.0493177,231,Aligned,231_AM
0.135513212,231,Aligned,231_AM
0.149925848,231,Aligned,231_AM
0.042320471,231,Aligned,231_AM
0.051578195,231,Aligned,231_AM
0.086281847,231,Aligned,231_AM
0.063184134,231,Aligned,231_AM
0.604743919,231,Aligned,231_AM
0.005345564,231,Aligned,231_AM
0.036116558,231,Aligned,231_AM
0.22105401,231,Aligned,231_AM
0.198141403,231,Aligned,231_AM
0.012148203,231,Aligned,231_AM
0.529438721,231,Aligned,231_AM
0.191832992,231,Aligned,231_AM
0.01103136,231,Aligned,231_AM
0.063159331,231,Aligned,231_AM
0.70612368,231,Aligned,231_AM
0.39814967,231,Aligned,231_AM
0.076029834,231,Aligned,231_AM
0.375204602,231,Aligned,231_AM
0.390636147,231,Aligned,231_AM
0.410598713,231,Aligned,231_AM
0.116634481,231,Aligned,231_AM
0.106363318,231,Aligned,231_AM
0.135760872,231,Aligned,231_AM
0.302707013,231,Aligned,231_AM
0.058017732,231,Aligned,231_AM
0.15257534,231,Aligned,231_AM
0.037894497,231,Aligned,231_AM
0.601381353,231,Aligned,231_AM
0.092206549,231,Aligned,231_AM
0.025186488,231,Aligned,231_AM
0.615759704,231,Aligned,231_AM
0.028628385,231,Aligned,231_AM
0.335578561,231,Aligned,231_AM
0.756837178,231,Aligned,231_AM
0.224854813,231,Aligned,231_AM
0.195218354,231,Aligned,231_AM
0.277860174,231,Aligned,231_AM
0.602435643,231,Aligned,231_AM
0.029006623,231,Aligned,231_AM
0.022054804,231,Aligned,231_AM
0.092938953,231,Aligned,231_AM
0.045479328,231,Aligned,231_AM
0.145647778,231,Aligned,231_AM
0.677817437,231,Aligned,231_AM
0.056198855,231,Random,231_RM
0.353134627,231,Random,231_RM
0.296530336,231,Random,231_RM
0.029124438,231,Random,231_RM
0.16987,231,Random,231_RM
0.199785509,231,Random,231_RM
0.028581605,231,Random,231_RM
0.368636971,231,Random,231_RM
0.1586849,231,Random,231_RM
0.199672126,231,Random,231_RM
0.798461275,231,Random,231_RM
0.034197233,231,Random,231_RM
0.105449483,231,Random,231_RM
0.135189233,231,Random,231_RM
0.018427988,231,Random,231_RM
0.555999267,231,Random,231_RM
0.652512143,231,Random,231_RM
0.439169123,231,Random,231_RM
0.022100221,231,Random,231_RM
0.178255145,231,Random,231_RM
0.014737025,231,Random,231_RM
0.769188268,231,Random,231_RM
0.295865256,231,Random,231_RM
0.528069796,231,Random,231_RM
0.298604004,231,Random,231_RM
0.467090232,231,Random,231_RM
0.268939174,231,Random,231_RM
0.43355015,231,Random,231_RM
0.189278867,231,Random,231_RM
0.072405075,231,Random,231_RM
0.02091338,231,Random,231_RM
0.366105757,231,Random,231_RM
0.177894762,231,Random,231_RM
0.093905003,231,Random,231_RM
0.446900227,231,Random,231_RM
0.069603783,231,Random,231_RM
0.158275684,231,Random,231_RM
0.051431424,231,Random,231_RM
0.361332975,231,Random,231_RM
0.113876604,231,Random,231_RM
0.194225737,231,Random,231_RM
0.051533435,231,Random,231_RM
0.026099056,231,Random,231_RM
0.312408781,231,Random,231_RM
0.017732138,231,Random,231_RM
0.074765378,231,Random,231_RM
0.555106586,231,Random,231_RM
0.112534238,231,Random,231_RM
0.132842977,231,Random,231_RM
0.00788606,231,Random,231_RM
0.419249698,231,Random,231_RM
0.162808991,231,Random,231_RM
0.137682317,231,Random,231_RM
0.182748651,231,Random,231_RM
0.149397875,231,Random,231_RM
0.097676906,231,Random,231_RM
0.747843029,231,Random,231_RM
0.041741372,231,Random,231_RM
0.240312516,231,Random,231_RM
0.42511032,231,Random,231_RM
0.067714571,231,Random,231_RM
0.258451428,231,Random,231_RM
0.657122377,231,Random,231_RM
0.229753697,231,Random,231_RM
0.465988846,231,Random,231_RM
0.077003937,231,Random,231_RM
0.807862686,231,Random,231_RM
0.136909207,231,Random,231_RM
0.649027879,231,Random,231_RM
0.044818094,231,Random,231_RM
0.046801959,231,Random,231_RM
0.517278861,231,Random,231_RM
0.213148296,231,Random,231_RM
0.004478052,231,Random,231_RM
0.73200639,231,Random,231_RM
0.016122537,231,Random,231_RM
0.056068749,231,Random,231_RM
0.051787627,231,Random,231_RM
0.043402983,231,Random,231_RM
0.012184239,231,Random,231_RM
0.567511304,231,Random,231_RM
0.039854334,231,Random,231_RM
0.220692602,231,Random,231_RM
0.075076596,231,Random,231_RM
0.06772126,231,Random,231_RM
0.419419605,231,Random,231_RM
0.097555997,231,Random,231_RM
0.118380478,231,Random,231_RM
0.195577969,231,Random,231_RM
0.417552802,231,Random,231_RM
0.060113238,231,Random,231_RM
0.034694579,231,Random,231_RM
0.055533107,231,Random,231_RM
0.075333296,231,Random,231_RM
0.626353318,231,Random,231_RM
0.728279639,231,Random,231_RM
0.787230521,231,Random,231_RM
0.613011937,231,Random,231_RM
0.112975395,231,Random,231_RM
0.170675051,231,Random,231_RM
0.021151183,231,Random,231_RM
0.077690588,231,Random,231_RM
0.43499737,231,Random,231_RM
0.341992673,231,Random,231_RM
0.476757708,231,Random,231_RM
0.072978177,231,Random,231_RM
0.298090938,231,Random,231_RM
0.102403365,231,Random,231_RM
0.094556035,231,Random,231_RM
0.117652353,231,Random,231_RM
0.157859446,231,Random,231_RM
0.053631687,231,Random,231_RM
0.558834507,231,Random,231_RM
0.157997579,231,Random,231_RM
0.126839373,231,Random,231_RM
0.156180109,231,Random,231_RM
0.598650279,231,Random,231_RM
0.806302082,231,Random,231_RM
0.021844357,231,Random,231_RM
0.107600245,231,Random,231_RM
0.101878593,231,Random,231_RM
0.040524932,231,Random,231_RM
0.006477972,231,Random,231_RM
0.358874006,231,Random,231_RM
0.688688794,231,Random,231_RM
0.052020413,231,Random,231_RM
0.049659608,231,Random,231_RM
0.294388604,231,Random,231_RM
0.110322437,231,Random,231_RM
0.605960294,231,Random,231_RM
0.107210262,231,Random,231_RM
0.200921679,231,Random,231_RM
0.27430546,231,Random,231_RM
0.537642954,231,Random,231_RM
0.161757441,231,Random,231_RM
0.695222187,231,Random,231_RM
0.074611358,231,Random,231_RM
0.192318965,231,Random,231_RM
0.030194384,231,Random,231_RM
0.736481165,231,Random,231_RM
0.720860422,231,Random,231_RM
0.061926528,231,Random,231_RM
0.030989234,231,Random,231_RM
0.034242887,231,Random,231_RM
0.015051922,231,Random,231_RM
0.093577899,231,Random,231_RM
0.69499676,231,Random,231_RM
0.112101276,231,Random,231_RM
0.423900903,231,Random,231_RM
0.546313229,231,Random,231_RM
0.144324077,231,Random,231_RM
0.135916856,231,Random,231_RM
0.068281652,231,Random,231_RM
0.096326011,231,Random,231_RM
0.36196628,231,Random,231_RM
0.701824982,231,Random,231_RM
0.783267975,231,Random,231_RM
0.684564702,231,Random,231_RM
0.130016935,231,Random,231_RM
0.078740968,231,Random,231_RM
0.006083139,231,Random,231_RM
0.4458853,231,Random,231_RM
0.153669465,231,Random,231_RM
0.270655636,231,Random,231_RM
0.33786925,231,Random,231_RM
0.018002217,231,Random,231_RM
0.563513974,231,Random,231_RM
0.191163062,231,Random,231_RM
0.107182,231,Random,231_RM
0.118765779,231,Random,231_RM
0.271250478,231,Random,231_RM
0.048787999,231,Random,231_RM
0.081642766,231,Random,231_RM
0.615757876,231,Random,231_RM
0.385800256,231,Random,231_RM
0.174835766,231,Random,231_RM
0.017984491,231,Random,231_RM
0.104928892,231,Random,231_RM
0.099660938,231,Random,231_RM
0.551040691,231,Random,231_RM
0.122398545,231,Random,231_RM
0.804303835,231,Random,231_RM
0.343223662,231,Random,231_RM
0.016488439,231,Random,231_RM
0.099258078,231,Random,231_RM
0.457758724,231,Random,231_RM
0.296906606,231,Random,231_RM
0.525026688,231,Random,231_RM
0.447672334,231,Random,231_RM
0.719115865,231,Random,231_RM
0.23021375,231,Random,231_RM
0.104994447,231,Random,231_RM
0.080363447,231,Random,231_RM
0.020158163,231,Random,231_RM
0.065449255,231,Random,231_RM
0.014346707,231,Random,231_RM
0.022737205,231,Random,231_RM
0.39682197,231,Random,231_RM
0.548470346,231,Random,231_RM
0.027902813,231,Random,231_RM
0.031687927,231,Random,231_RM
0.030411952,231,Random,231_RM
0.17448642,231,Random,231_RM
0.163166699,231,Random,231_RM
0.752634373,231,Random,231_RM
0.416815311,231,Random,231_RM
0.010651062,231,Random,231_RM
0.713073797,231,Random,231_RM
0.131261972,231,Random,231_RM
0.139802811,231,Random,231_RM
0.138876516,231,Random,231_RM
0.73241527,231,Random,231_RM
0.363842616,231,Random,231_RM
0.012865707,231,Random,231_RM
0.094282611,231,Random,231_RM
0.535631662,231,Random,231_RM
0.24941709,231,Random,231_RM
0.447652935,231,Random,231_RM
0.870286961,231,Random,231_RM
0.260586805,231,Random,231_RM
0.020665543,231,Random,231_RM
0.245422101,231,Random,231_RM
0.106875465,231,Random,231_RM
0.020966225,231,Random,231_RM
0.307133805,231,Random,231_RM
0.111489711,231,Random,231_RM
0.128873742,231,Random,231_RM
0.270716007,231,Random,231_RM
0.694727517,231,Random,231_RM
0.026443051,231,Random,231_RM
0.7791392,231,Random,231_RM
0.01024469,231,Random,231_RM
0.056941362,231,Random,231_RM
0.542106525,231,Random,231_RM
0.00586741,231,Random,231_RM
0.197664849,231,Random,231_RM
0.096655289,231,Random,231_RM
0.08680988,231,Random,231_RM
0.790057065,231,Random,231_RM
0.00235873,231,Random,231_RM
0.406013673,231,Random,231_RM
0.06561933,231,Random,231_RM
0.34484798,231,Random,231_RM
0.063062697,231,Random,231_RM
0.20215317,231,Random,231_RM
0.046130693,231,Random,231_RM
0.009765071,231,Random,231_RM
0.140459026,231,Random,231_RM
0.086970422,231,Random,231_RM
0.115278504,231,Random,231_RM
0.040319572,231,Random,231_RM
0.477767283,231,Random,231_RM
0.011067134,231,Random,231_RM
0.031529057,231,Random,231_RM
0.016020191,231,Random,231_RM
0.001624584,231,Random,231_RM
0.195102196,231,Random,231_RM
0.358164109,231,Random,231_RM
0.042463477,231,Random,231_RM
0.196592227,231,Random,231_RM
0.031098269,231,Random,231_RM
0.025059044,231,Random,231_RM
0.366687555,231,Random,231_RM
0.206493994,231,Random,231_RM
0.005946344,231,Random,231_RM
0.622767878,231,Random,231_RM
0.50392176,231,Random,231_RM
0.062380226,231,Random,231_RM
0.26007006,231,Random,231_RM
0.396664104,231,Random,231_RM
0.028694486,231,Random,231_RM
0.310792492,231,Random,231_RM
0.109211519,231,Random,231_RM
0.059071889,231,Random,231_RM
0.006917623,231,Random,231_RM
0.123290223,231,Random,231_RM
0.280601217,231,Random,231_RM
0.651426812,231,Random,231_RM
0.134918987,231,Random,231_RM
0.914655606,231,Random,231_RM
0.85196978,231,Random,231_RM
0.057027988,231,Random,231_RM
0.011247409,231,Random,231_RM
0.181530705,231,Random,231_RM
0.039856508,231,Random,231_RM
0.509434207,231,Random,231_RM
0.241938171,231,Random,231_RM
0.553540632,231,Random,231_RM
0.114040156,231,Random,231_RM
0.01686103,231,Random,231_RM
0.435466788,231,Random,231_RM
0.768840258,231,Random,231_RM
0.076874834,231,Random,231_RM
0.549610696,231,Random,231_RM
0.24680477,231,Random,231_RM
0.076364778,231,Random,231_RM
0.167253665,231,Random,231_RM
0.064632498,231,Random,231_RM
0.483819552,231,Random,231_RM
0.641503306,231,Random,231_RM
0.10245136,231,Random,231_RM
0.473974476,231,Random,231_RM
0.49031097,231,Random,231_RM
0.155533927,231,Random,231_RM
0.301541589,231,Random,231_RM
0.142464297,231,Random,231_RM
0.090123736,231,Random,231_RM
0.428641744,231,Random,231_RM
0.718147261,231,Random,231_RM
0.333711879,231,Random,231_RM
0.113202495,231,Random,231_RM
0.06738847,231,Random,231_RM
0.009540145,231,Random,231_RM
0.006522456,231,Random,231_RM
0.261762441,231,Random,231_RM
0.016146953,231,Random,231_RM
0.105260177,231,Random,231_RM
0.019681052,231,Random,231_RM
0.665340458,231,Random,231_RM
0.6626084,231,Random,231_RM
0.155870062,231,Random,231_RM
0.652015299,231,Random,231_RM
0.074457171,231,Random,231_RM
0.289766497,231,Random,231_RM
0.015246078,231,Random,231_RM
0.027595609,231,Random,231_RM
0.0140977,231,Random,231_RM
0.023679553,231,Random,231_RM
0.79283093,231,Random,231_RM
0.229122232,231,Random,231_RM
0.65514704,231,Random,231_RM
0.059681782,231,Random,231_RM
0.019183372,231,Random,231_RM
0.532735049,231,Random,231_RM
0.533367183,231,Random,231_RM
0.048320085,231,Random,231_RM
0.408643553,231,Random,231_RM
0.372820597,231,Random,231_RM
0.257785179,231,Random,231_RM
0.215675328,231,Random,231_RM
0.075769937,231,Random,231_RM
0.580891148,231,Random,231_RM
0.171026738,231,Random,231_RM
0.013899196,231,Random,231_RM
0.089009975,231,Random,231_RM
0.027811839,231,Random,231_RM
0.10573963,231,Random,231_RM
0.462007069,231,Random,231_RM
0.008029711,231,Random,231_RM
0.629341909,231,Random,231_RM
0.013211374,231,Random,231_RM
0.735819096,231,Random,231_RM
0.186872575,231,Random,231_RM
0.132213352,231,Random,231_RM
0.062549799,231,Random,231_RM
0.373483334,231,Random,231_RM
0.110125438,231,Random,231_RM
0.140359357,231,Random,231_RM
0.145982175,231,Random,231_RM
0.01958573,231,Random,231_RM
0.257922309,231,Random,231_RM
0.237290144,231,Random,231_RM
0.013118895,231,Random,231_RM
0.036823099,231,Random,231_RM
0.042052924,231,Random,231_RM
0.047516539,231,Random,231_RM
0.195200361,231,Random,231_RM
0.573804888,231,Random,231_RM
0.069906806,231,Random,231_RM
0.08671021,231,Random,231_RM
0.268578288,231,Random,231_RM
0.065907971,231,Random,231_RM
0.668130378,231,Random,231_RM
0.304751929,231,Random,231_RM
0.002036977,231,Random,231_RM
0.745959,231,Random,231_RM
0.582074811,231,Random,231_RM
0.06006424,231,Random,231_RM
0.169861136,231,Random,231_RM
0.038062618,231,Random,231_RM
0.217140776,231,Random,231_RM
0.008595288,231,Random,231_RM
0.098275092,231,Random,231_RM
0.092285869,231,Random,231_RM
0.12287967,231,Random,231_RM
0.013555034,231,Random,231_RM
0.228458992,231,Random,231_RM
0.394971723,231,Random,231_RM
0.580375239,231,Random,231_RM
0.082961887,231,Random,231_RM
0.276992533,231,Random,231_RM
0.511382953,231,Random,231_RM
0.401547259,231,Random,231_RM
0.218755394,231,Random,231_RM
0.258998776,231,Random,231_RM
0.129388647,231,Random,231_RM
0.025472273,231,Random,231_RM
0.017165224,231,Random,231_RM
0.136915896,231,Random,231_RM
0.037277299,231,Random,231_RM
0.258029002,231,Random,231_RM
0.244934455,231,Random,231_RM
0.02217397,231,Random,231_RM
0.410325231,231,Random,231_RM
0.806665811,231,Random,231_RM
0.09635143,231,Random,231_RM
0.469634322,231,Random,231_RM
0.454952081,231,Random,231_RM
0.405930058,231,Random,231_RM
0.040898025,231,Random,231_RM
0.470382181,231,Random,231_RM
0.010025617,231,Random,231_RM
0.038745758,231,Random,231_RM
0.050568176,231,Random,231_RM
0.077958995,231,Random,231_RM
0.005924604,231,Random,231_RM
0.103144701,231,Random,231_RM
0.078950509,231,Random,231_RM
0.740260091,231,Random,231_RM
0.475763852,231,Random,231_RM
0.210588151,231,Random,231_RM
0.468985799,231,Random,231_RM
0.067710558,231,Random,231_RM
0.306305006,231,Random,231_RM
0.152540152,231,Random,231_RM
0.027136392,231,Random,231_RM
0.149305563,231,Random,231_RM
0.673511715,231,Random,231_RM
0.090254009,231,Random,231_RM
0.00759307,231,Random,231_RM
0.561647505,231,Random,231_RM
0.062070012,231,Random,231_RM
0.338959598,231,Random,231_RM
0.096147074,231,Random,231_RM
0.148108187,231,Random,231_RM
0.186800164,231,Random,231_RM
0.166552464,231,Random,231_RM
0.273546062,231,Random,231_RM
0.248095796,231,Random,231_RM
0.524703596,231,Random,231_RM
0.780879576,231,Random,231_RM
0.160397516,231,Random,231_RM
0.216180534,231,Random,231_RM
0.256106009,231,Random,231_RM
0.147150119,231,Random,231_RM
0.737395921,231,Random,231_RM
0.595861362,231,Random,231_RM
0.253712929,231,Random,231_RM
0.195119588,231,Random,231_RM
0.026887719,231,Random,231_RM
0.362461285,231,Random,231_RM
0.133443672,231,Random,231_RM
0.251307474,231,Random,231_RM
0.011527522,231,Random,231_RM
0.085076527,231,Random,231_RM
0.029555226,231,Random,231_RM
0.016121533,231,Random,231_RM
0.386316165,231,Random,231_RM
0.004406979,231,Random,231_RM
0.580492134,231,Random,231_RM
0.291505201,231,Random,231_RM
0.241071913,231,Random,231_RM
0.005793996,231,Random,231_RM
0.09892997,231,Random,231_RM
0.036786475,231,Random,231_RM
0.556501129,231,Random,231_RM
0.109928272,231,Random,231_RM
0.380931316,231,Random,231_RM
0.127320832,231,Random,231_RM
0.092973859,231,Random,231_RM
0.101796315,231,Random,231_RM
0.195673458,231,Random,231_RM
0.029610747,231,Random,231_RM
0.289734891,231,Random,231_RM
0.024560361,231,Random,231_RM
0.160897537,231,Random,231_RM
6.78281E-05,231,Random,231_RM
0.007957467,231,Random,231_RM
0.123089545,231,Random,231_RM
0.027776052,231,Random,231_RM
0.004852651,231,Random,231_RM
0.128366362,231,Random,231_RM
0.417459487,231,Random,231_RM
0.221143458,231,Random,231_RM
0.132847827,231,Random,231_RM
0.174975571,231,Random,231_RM
0.007018129,231,Random,231_RM
0.24431687,231,Random,231_RM
0.008097607,231,Random,231_RM
0.120904166,231,Random,231_RM
0.019567168,231,Random,231_RM
0.318703202,231,Random,231_RM
0.577314237,231,Random,231_RM
0.858986974,231,Random,231_RM
0.135363488,231,Random,231_RM
0.127375182,231,Random,231_RM
